flat,school,school_dist,num_school_2km,hawker,hawker_dist,num_hawker_2km,mrt,mrt_dist,num_mrt_2km,supermarket_dist,num_supermarket_2km,dist_central
688C CHOA CHU KANG CRES,Unity Primary School,0.44671977224969783,5,Blks 20/21 Marsiling Lane,5.308996372718431,0,YEW TEE MRT STATION,0.740047854453173,1,0.8166681011894267,6,17.27102814195066
312 UBI AVE 1,Maha Bodhi School,0.28750415511346794,6,Blk 4A Eunos Crescent,1.0337728605367147,5,UBI MRT STATION,0.5072754675514711,10,0.2074726379361797,15,7.700914935556803
212 MARSILING CRES,Marsiling Primary School,1.3055989669186405,5,Blks 20/21 Marsiling Lane,0.5298154619419115,2,MARSILING MRT STATION,1.5190067165329642,3,1.5063830792526234,3,19.93183818394576
331 ANG MO KIO AVE 1,Teck Ghee Primary School,0.3428680226757636,14,Blk 409 Ang Mo Kio Ave 10,0.5174309789593778,5,ANG MO KIO MRT STATION,0.8753622848930823,5,0.4369621267273355,18,8.623649786957353
280 TOH GUAN RD,Yuhua Primary School,0.7656610033295932,10,Market Street Food Centre,1.1037519153476127,1,JURONG EAST MRT STATION,0.9804493024954856,4,0.6422403781226645,18,13.158424263174018
173D PUNGGOL FIELD,Greendale Primary School,0.20515274795412913,19,Kovan Market & Food Centre,4.920897698779953,0,MERIDIAN LRT STATION,0.22756575910856816,21,0.21811955545375214,14,14.022975969973922
513 WEST COAST RD,Qifa Primary School,0.5660157907525201,6,Blk 448 Clementi Ave 3,0.6791135998499925,3,CLEMENTI MRT STATION,0.8946758422847652,1,0.37938587328765405,11,10.504116336408508
315B YISHUN AVE 9,Xishan Primary School,0.5065272873587525,12,Chong Pang Market & Food Centre,1.5747806244781803,2,YISHUN MRT STATION,0.8852029683948683,2,0.20649670480634533,17,16.37341260337394
683D WOODLANDS DR 62,Greenwood Primary School,0.18011579898765945,17,Blks 20/21 Marsiling Lane,2.9055843224802955,0,ADMIRALTY MRT STATION,0.23894793253367136,4,0.22211087519694678,17,18.133385333157428
239 JURONG EAST ST 21,Yuhua Primary School,0.21625235421535763,9,Market Street Food Centre,0.4424914545486234,1,JURONG EAST MRT STATION,0.8777152301474505,4,0.607215965946194,17,13.813005392479521
141 BISHAN ST 12,Kuo Chuan Presbyterian Primary School,0.4541514888051371,17,Blk 210 Toa Payoh Lorong 8,0.5526004196520882,7,BISHAN MRT STATION,0.8266889726425979,7,0.5102944414350183,11,6.751673255313586
740 WOODLANDS CIRCLE,Evergreen Primary School,0.19929971450428932,17,Blks 20/21 Marsiling Lane,2.1255078950985293,0,ADMIRALTY MRT STATION,0.6802950332702358,4,0.23868687188903392,14,18.76712260253555
166A PUNGGOL CTRL,Greendale Primary School,0.3936103457010593,14,Kovan Market & Food Centre,5.101859104368531,0,RIVIERA LRT STATION,0.06940967081699868,13,0.28483450622119083,11,14.130795340067305
435 CLEMENTI AVE 3,Clementi Primary School,0.14968237158243616,6,Blk 448 Clementi Ave 3,0.2769010540127724,3,CLEMENTI MRT STATION,0.31313776977334445,2,0.25474381503664173,13,10.451401661209117
350 WOODLANDS AVE 3,Si Ling Primary School,0.40775145413006436,14,Blks 20/21 Marsiling Lane,1.2148521797871306,2,WOODLANDS MRT STATION,0.5757015366664784,4,0.5002813538238633,8,18.255892121197835
303B ANCHORVALE LINK,Palm View Primary School,0.42436786629123424,24,Kovan Market & Food Centre,3.1604192915073623,0,RENJONG LRT STATION,0.10776664898029388,17,0.3746995690889052,17,12.195912857357387
684D CHOA CHU KANG CRES,Unity Primary School,0.20622159239131344,5,Blks 20/21 Marsiling Lane,5.446250444130036,0,YEW TEE MRT STATION,0.7929690479281559,1,0.8160777456497964,6,17.700314209783375
201B TAMPINES ST 21,Yumin Primary School,0.33716713185311525,20,Market Street Food Centre,1.2635557479287143,1,TAMPINES EAST MRT STATION,0.35166090647888154,6,0.00248500966555361,16,13.658320399075016
26D JLN MEMBINA,Zhangde Primary School,0.28544377048277,9,Blk 112 Jalan Bukit Merah,0.24849310884187606,12,TIONG BAHRU MRT STATION,0.49591525448385954,6,0.0736142969294713,17,2.9283888334314634
404 JURONG WEST ST 42,Shuqun Primary School,0.7105091996790172,9,Blk 505 Jurong West Street 52,0.654221359817335,1,LAKESIDE MRT STATION,1.0819587396954444,2,0.4275980484555762,6,16.292875840709485
739 TAMPINES ST 72,Poi Ching School,0.26976563913451324,12,Market Street Food Centre,1.9526410255707638,1,TAMPINES MRT STATION,1.185297491391971,3,0.4384690950046371,8,12.319935289486274
730 JURONG WEST ST 72,West Grove Primary School,0.16561271367362448,14,Blk 505 Jurong West Street 52,2.2620640449841347,0,PIONEER MRT STATION,0.9497888416871936,2,0.5235150419476233,8,18.35624320310092
234 CHOA CHU KANG CTRL,South View Primary School,0.19659383355273524,12,Market Street Food Centre,4.215487249131877,0,KEAT HONG LRT STATION,0.20606064607217606,12,0.42963269796161363,14,15.653733887222828
191 BT BATOK WEST AVE 6,Yuhua Primary School,0.5760826454171739,11,Market Street Food Centre,0.8632130914510938,1,BUKIT BATOK MRT STATION,0.6115989528966898,5,0.27529710300735044,19,13.619213040756483
692 HOUGANG ST 61,Yio Chu Kang Primary School,0.18658994433802895,16,Kovan Market & Food Centre,1.9421866151281793,2,HOUGANG MRT STATION,0.8590027690090668,10,0.3186388304777825,19,10.960288610932587
301 HOUGANG AVE 5,Holy Innocents' Primary School,0.11924614256851124,13,Kovan Market & Food Centre,1.3000028076680616,2,HOUGANG MRT STATION,0.424937106543676,4,0.22160642252706275,15,10.38953883728595
101C PUNGGOL FIELD,Edgefield Primary School,0.26222271066111774,25,Kovan Market & Food Centre,4.878404206358348,0,COVE LRT STATION,0.14919398297561492,23,0.31036535397743004,16,14.015956467544731
140 JLN BT MERAH,Radin Mas Primary School,0.699065112321654,7,Blk 112 Jalan Bukit Merah,0.44099127684173123,21,TIONG BAHRU MRT STATION,0.9313629207853412,9,0.6605778775801564,22,2.526588259063429
792 CHOA CHU KANG NTH 6,Kranji Primary School,0.24453769091860122,11,Market Street Food Centre,5.8497322909684915,0,YEW TEE MRT STATION,0.32931666453407016,6,0.37921358008501593,11,16.73787101531415
804 YISHUN RING RD,Peiying Primary School,0.12849866755926034,10,Chong Pang Market & Food Centre,1.5414726791351674,2,KHATIB MRT STATION,0.19069663162704,2,0.19401864726593132,14,14.96028260829228
233 BT BATOK EAST AVE 5,Bukit View Primary School,0.3615786089183983,10,Market Street Food Centre,2.010308040354169,0,BUKIT BATOK MRT STATION,0.6167010648149386,2,0.24689413458425513,17,12.886744296276907
843 TAMPINES ST 83,Junyuan Primary School,0.6712750756449919,17,Market Street Food Centre,1.2912465779069449,1,TAMPINES WEST MRT STATION,0.8162747459988019,4,0.29461290121787304,11,11.915212476613158
143 LOR AH SOO,Xinghua Primary School,1.0390761426892052,6,Kovan Market & Food Centre,0.839342424714887,2,KOVAN MRT STATION,0.9123346117555229,6,0.39283834925931316,11,8.302478066069765
218 PASIR RIS ST 21,Pasir Ris Primary School,0.3613717273835623,14,Market Street Food Centre,3.2137932053623617,0,PASIR RIS MRT STATION,1.4086549727932711,2,0.30316513733408385,11,15.449726687893994
807 YISHUN RING RD,Peiying Primary School,0.1742699034830155,9,Chong Pang Market & Food Centre,1.698487243004951,2,KHATIB MRT STATION,0.1841097547995957,2,0.2043477595838545,13,14.80313023398194
211 SERANGOON AVE 4,Zhonghua Primary School,0.5865151564055474,10,Serangoon Garden Market,1.0552737731457622,4,SERANGOON MRT STATION,0.6442814006301676,6,0.2971053664188642,13,8.348956972761519
31 DOVER RD,Fairfield Methodist School (Primary),0.19796986982938466,4,Blk 20 Ghim Moh Road,1.2608949446776954,5,ONE-NORTH MRT STATION,0.4183832186988333,8,0.4424815813662519,14,7.743798171258934
334D YISHUN ST 31,North View Primary School,0.5356098904799478,12,Chong Pang Market & Food Centre,2.016345672846304,0,YISHUN MRT STATION,1.3226469767394093,1,0.5267247025317887,14,16.4062461738843
886D WOODLANDS DR 50,Woodlands Primary School,0.3427047079939046,19,Blks 20/21 Marsiling Lane,2.044489069092348,0,ADMIRALTY MRT STATION,0.7683384959060809,4,0.11529228317767866,14,18.143971236766827
308B ANG MO KIO AVE 1,Teck Ghee Primary School,0.7227528128557229,9,Blk 724 Ang Mo Kio Ave 6,0.797511109996498,4,ANG MO KIO MRT STATION,0.7601679256016464,5,0.3278869162602052,17,9.004964604904764
677D PUNGGOL DR,Oasis Primary School,0.1874943643239546,21,Kovan Market & Food Centre,5.826797186677918,0,DAMAI LRT STATION,0.18954847334880318,18,0.20538202735282968,14,14.965290178322858
132 SIMEI ST 1,Angsana Primary School,0.5159987450683134,18,Market Street Food Centre,1.2673256229853185,1,SIMEI MRT STATION,0.4863211629684362,8,0.4793941072462101,17,13.534590828648472
15 TELOK BLANGAH CRES,Radin Mas Primary School,0.4523314281166932,6,Blk 11 Telok Blangah Crescent,0.21547590023843072,7,TIONG BAHRU MRT STATION,1.2473592944539642,5,0.16055474280083118,16,3.527989007168875
38 UPP BOON KENG RD,Geylang Methodist School (Primary),1.0773348570302144,8,Blk 89 Circuit Road,1.3849625874914664,8,GEYLANG BAHRU MRT STATION,0.4627954604027023,13,0.5371288573848991,30,4.52702589956425
124 BT MERAH LANE 1,Blangah Rise Primary School,1.213179465384008,5,Alexandra Village Food Centre,0.11874058901343891,5,QUEENSTOWN MRT STATION,1.033245769647878,6,0.405414381572525,13,5.334866556203687
787 YISHUN RING RD,Peiying Primary School,0.44657182075509155,12,Chong Pang Market & Food Centre,1.2287900341768971,2,KHATIB MRT STATION,0.41660897926061,2,0.15228746243498975,16,15.291719671470407
210A PUNGGOL PL,Punggol Green Primary School,0.2559325263189332,26,Kovan Market & Food Centre,4.80311942635275,0,PUNGGOL MRT STATION,0.5282554008238224,26,0.26511562560719765,18,13.930268627835709
453D FERNVALE RD,Sengkang Green Primary School,0.06700435128186977,6,Chomp Chomp Food Centre,3.37238439761019,0,FERNVALE LRT STATION,0.1999459738678544,7,0.247689977124393,8,12.374231632421232
506B SERANGOON NTH AVE 4,Rosyth School,0.1327372021737107,9,Chomp Chomp Food Centre,1.3739978031458553,4,KOVAN MRT STATION,1.7051103229343556,2,0.4268676033124853,16,10.138426333570107
623 BT BATOK CTRL,Lianhua Primary School,0.6518599065770125,9,Market Street Food Centre,1.5160416823532847,1,BUKIT BATOK MRT STATION,0.20022400426971937,2,0.08104453877354474,16,13.543694966671882
675 HOUGANG AVE 8,Xinmin Primary School,0.1564102241536185,14,Kovan Market & Food Centre,1.4270211009019822,2,HOUGANG MRT STATION,0.8927811841594672,6,0.2456495373184034,19,10.37319803717849
145 LOR AH SOO,Xinghua Primary School,1.058328362995712,8,Kovan Market & Food Centre,0.8976654452273886,2,KOVAN MRT STATION,0.9814543052208174,6,0.44182267911668544,12,8.247135944516485
446C JLN KAYU,Sengkang Green Primary School,0.18614732258303604,6,Chomp Chomp Food Centre,3.199379792566989,0,FERNVALE LRT STATION,0.3054871439210915,7,0.12226733650664591,10,12.21091206804521
32 JLN BT HO SWEE,Zhangde Primary School,0.4099935784794001,7,Beo Crescent Market,0.19330647674574636,17,TIONG BAHRU MRT STATION,0.20620332338388964,9,0.17496794364677912,25,2.5880448136333456
120 KIM TIAN PL,Zhangde Primary School,0.26606949687106585,7,Blk 112 Jalan Bukit Merah,0.3930509356436358,18,TIONG BAHRU MRT STATION,0.37375335291845846,6,0.2526681511321041,22,2.6135611544148163
426D YISHUN AVE 11,North View Primary School,0.4927332422149516,12,Chong Pang Market & Food Centre,2.3176309584742105,0,YISHUN MRT STATION,1.5561660034719416,2,0.18514339076990474,15,15.37582342190272
197D BOON LAY DR,Boon Lay Garden Primary School,0.1308629267970724,14,Blk 505 Jurong West Street 52,0.8395334620623054,3,LAKESIDE MRT STATION,0.7946243908141478,3,0.3427828056072872,12,16.66314356591009
293C COMPASSVALE CRES,Compassvale Primary School,0.3717893602662384,27,Kovan Market & Food Centre,4.337627549220406,0,CHENG LIM LRT STATION,0.2339436997628739,25,0.25201135297486493,18,13.429214641159563
531 CHOA CHU KANG ST 51,De La Salle School,0.32140133905972806,11,Blk 505 Jurong West Street 52,5.428710726190417,0,YEW TEE MRT STATION,0.8332243215666033,5,0.19622455168849767,8,17.15354845713715
258 TAMPINES ST 21,Gongshang Primary School,0.3225242378213991,21,Market Street Food Centre,1.122907970544583,1,TAMPINES EAST MRT STATION,0.5484093031064481,6,0.3458292068240482,18,13.441238731394215
543 WOODLANDS DR 16,Innova Primary School,0.3664455444957674,17,Blks 20/21 Marsiling Lane,2.504227274816322,0,WOODLANDS SOUTH MRT STATION,0.11752518593373427,4,0.23551044079653513,9,17.18846171682032
660 WOODLANDS RING RD,Woodlands Ring Primary School,0.19192616792564765,17,Blks 20/21 Marsiling Lane,2.6345793667450703,0,ADMIRALTY MRT STATION,0.5878665318417173,4,0.49057106011815116,13,17.713874976071732
409 SAUJANA RD,Zhenghua Primary School,0.3256268395561498,11,Bukit Timah Market,4.816174504779261,0,FAJAR LRT STATION,0.4257245464484858,13,0.37115674840670443,11,14.311658833165403
18 TOH YI DR,Pei Hwa Presbyterian Primary School,0.4007667361085895,5,Bukit Timah Market,0.3315644298723313,1,BEAUTY WORLD MRT STATION,0.32822236956201284,2,0.31166585549784975,10,10.681299398651372
28B DOVER CRES,Fairfield Methodist School (Primary),0.6327001965485249,4,Blk 20 Ghim Moh Road,0.9318133243991182,5,DOVER MRT STATION,0.7501158122773574,7,0.0776278707276901,19,8.09337665079151
592A MONTREAL LINK,Wellington Primary School,0.541775711353886,9,Chong Pang Market & Food Centre,2.113319382974098,0,SEMBAWANG MRT STATION,0.8104991689426304,1,0.8913164710819846,12,18.643480115561466
686C CHOA CHU KANG CRES,Unity Primary School,0.30377488717845214,5,Blks 20/21 Marsiling Lane,5.298108895743243,0,YEW TEE MRT STATION,0.8095755384204972,1,0.8603609853549897,6,17.540525320098876
318C YISHUN AVE 9,Xishan Primary School,0.5820119107314448,12,Chong Pang Market & Food Centre,1.6926737950561908,2,YISHUN MRT STATION,1.0427706864254265,1,0.3868730169171044,14,16.527676113541016
170 WOODLANDS ST 11,Marsiling Primary School,0.3018016026748541,11,Blks 20/21 Marsiling Lane,1.0874359011846502,2,MARSILING MRT STATION,0.2747890804571841,4,0.27338732228144197,8,18.526790120754455
204A COMPASSVALE DR,Seng Kang Primary School,0.5609887773082235,24,Kovan Market & Food Centre,3.32152609486599,0,SENGKANG LRT STATION,0.4231635759683875,18,0.26074232289480237,18,12.438726178242497
371 WOODLANDS AVE 1,Si Ling Primary School,0.11390306270657569,16,Blks 20/21 Marsiling Lane,1.6415095565770603,2,WOODLANDS MRT STATION,0.4403359786314754,5,0.3093073121758569,11,17.896053041141922
424A YISHUN AVE 11,North View Primary School,0.4753829191065616,10,Chong Pang Market & Food Centre,2.369444428086573,0,YISHUN MRT STATION,1.6062211865881555,2,0.20526578001506998,15,15.38573905454676
32 BEDOK STH AVE 2,Bedok Green Primary School,0.15174686102335383,8,Blk 16 Bedok South Road,0.3417084911314482,10,BEDOK MRT STATION,0.8871435628675631,3,0.4081127306119348,20,10.513509195207487
623C PUNGGOL CTRL,Horizon Primary School,0.1842582015705092,23,Kovan Market & Food Centre,5.2988851080933985,0,OASIS LRT STATION,0.32451425770662884,20,0.14277452388922726,15,14.413446651442808
742 YISHUN AVE 5,Jiemin Primary School,0.37169313800872955,14,Chong Pang Market & Food Centre,0.5588101768770241,2,YISHUN MRT STATION,0.21310334088305374,2,0.2180311355922022,18,16.227858204212698
106 TAMPINES ST 11,Angsana Primary School,0.4592967197792672,19,Market Street Food Centre,0.3944204230554264,1,TAMPINES MRT STATION,0.6978525896142475,6,0.10590256877534905,18,12.801471270247132
10 SELEGIE RD,Stamford Primary School,0.7641514054856319,7,Tekka Market,0.22089935977548839,19,LITTLE INDIA MRT STATION,0.21042381436919708,26,0.20532129527744622,31,2.16778507800061
305B PUNGGOL RD,Punggol View Primary School,0.09618815655636656,23,Kovan Market & Food Centre,5.58631454711231,0,DAMAI LRT STATION,0.25964489719216916,22,0.18095089290624164,16,14.72733771098416
56 TEBAN GDNS RD,Fuhua Primary School,1.5750096032587866,2,Taman Jurong Market & Food Centre,2.2645116785111843,0,JURONG EAST MRT STATION,1.312923287906479,2,0.07602496532615347,15,13.334438456769531
893B WOODLANDS DR 50,Woodlands Primary School,0.2147033716101025,20,Blks 20/21 Marsiling Lane,1.6043183599028035,2,WOODLANDS MRT STATION,0.2282169310922124,5,0.40862317332332454,16,18.22509149801001
792 YISHUN RING RD,Peiying Primary School,0.41269327729463445,12,Chong Pang Market & Food Centre,1.296296347255158,2,KHATIB MRT STATION,0.3511534253455447,2,0.18972040086330447,16,15.228171531349284
12 PINE CL,Kong Hwa School,0.7205873001139497,3,Kallang Estate Market,0.23741547000098293,9,MOUNTBATTEN MRT STATION,0.2530092627554205,8,0.284814270231627,25,4.363358959388006
94 C'WEALTH DR,New Town Primary School,0.6443999249405616,6,Commonwealth Crescent Market,0.1616661225636036,5,COMMONWEALTH MRT STATION,0.44074624142611585,7,0.5010889029416986,14,6.120645902753136
579 WOODLANDS DR 16,Woodlands Ring Primary School,0.5074439932651407,19,Blks 20/21 Marsiling Lane,2.5142320213332003,0,WOODLANDS SOUTH MRT STATION,0.4335836510125221,4,0.21397599478610216,10,17.35499622342986
20 BEDOK STH RD,Bedok Green Primary School,0.6331003078477446,8,Blk 16 Bedok South Road,0.20457406810317125,9,BEDOK MRT STATION,0.6110802827092019,3,0.13536711891017572,19,9.97719708026357
227 YISHUN ST 21,Xishan Primary School,0.25212191950353763,11,Chong Pang Market & Food Centre,0.9956233673202619,2,YISHUN MRT STATION,0.6483890484816156,2,0.07692269922915913,16,16.771687517563528
110 LOR 1 TOA PAYOH,Kheng Cheng School,0.4789847330376939,13,Blk 93 Toa Payoh Lorong 4,0.4890258282623756,6,BRADDELL MRT STATION,0.12788191520522502,7,0.763960424507601,14,6.37490079550839
604B PUNGGOL RD,Punggol View Primary School,0.2579441479272845,23,Kovan Market & Food Centre,5.48344894216887,0,DAMAI LRT STATION,0.213345534381222,22,0.12042989643863303,15,14.625130774511502
274 CHOA CHU KANG AVE 2,Chua Chu Kang Primary School,0.21198456240241126,11,Market Street Food Centre,4.003643779192762,0,SOUTH VIEW LRT STATION,0.29119481922425106,7,0.20463969252904113,11,16.02833233357611
1G CANTONMENT RD,Cantonment Primary School,0.15048293917413985,3,Blk 6 Tanjong Pagar Plaza,0.24224078461455462,17,OUTRAM PARK MRT STATION,0.5048368991190364,14,0.20800804426251585,18,1.4772533792850193
723 CLEMENTI WEST ST 2,Qifa Primary School,1.2699666690910298,6,Blk 726 Clementi West Street 2,0.12102012050091343,3,CLEMENTI MRT STATION,1.327685442273161,2,0.07986190767654443,9,10.01864980194493
228 LOR 8 TOA PAYOH,First Toa Payoh Primary School,0.3783538844614852,13,Blk 210 Toa Payoh Lorong 8,0.4505465715609144,5,WOODLEIGH MRT STATION,1.3386441012344157,8,0.36060475382669493,18,6.138848412583923
668 CHOA CHU KANG CRES,Unity Primary School,0.3031584591119824,5,Blks 20/21 Marsiling Lane,5.534056551441384,0,YEW TEE MRT STATION,0.5187517004327541,3,0.5897597205343774,7,17.258306983533227
626 WOODLANDS AVE 6,Woodlands Ring Primary School,0.3359096850464715,17,Blks 20/21 Marsiling Lane,2.840704506665097,0,ADMIRALTY MRT STATION,0.7908735025359135,4,0.7139137709258584,13,17.455134345997486
689B WOODLANDS DR 75,Greenwood Primary School,0.6388718716698886,16,Chong Pang Market & Food Centre,2.608239228341831,0,ADMIRALTY MRT STATION,0.9287152642289168,2,0.3081609055501097,19,18.365689921012205
684 RACE COURSE RD,Farrer Park Primary School,0.6709825921616417,7,Pek Kio Market & Food Centre,0.7448220643819845,19,FARRER PARK MRT STATION,0.35074084271731565,15,0.0,29,3.387574127038446
106 POTONG PASIR AVE 1,Cedar Primary School,0.8322668944753777,12,Blk 210 Toa Payoh Lorong 8,1.627180196373468,4,POTONG PASIR MRT STATION,0.3162108899890767,9,0.19791810232252177,14,5.831342795454463
337 CLEMENTI AVE 2,Pei Tong Primary School,0.17129266684593117,7,Blk 353 Clementi Ave 2,0.27349919765606234,3,CLEMENTI MRT STATION,0.43964283405259946,2,0.18217555326097004,15,9.818874952163444
348C YISHUN AVE 11,Huamin Primary School,0.22073722106743193,14,Chong Pang Market & Food Centre,1.6116825864980453,2,YISHUN MRT STATION,0.8435433515612109,2,0.3244690198841309,17,15.847176536281761
105 JURONG EAST ST 13,Fuhua Primary School,0.2336572628380979,7,Market Street Food Centre,0.6818602600099528,3,JURONG EAST MRT STATION,0.629742960488662,4,0.13419782415325912,20,13.877602864394799
664 JLN DAMAI,Telok Kurau Primary School,0.44271615814068416,6,Blk 4A Eunos Crescent,1.6130160700462106,2,KAKI BUKIT MRT STATION,0.11029541939300469,5,0.4370320143983084,11,8.464131511084778
275C COMPASSVALE LINK,North Vista Primary School,0.21424286352845404,19,Kovan Market & Food Centre,2.81045359565261,0,BUANGKOK MRT STATION,0.10327093132235975,14,0.10717541807037359,16,11.93754076025609
